trial_type,vertex,chromo,spatial_act
Stim C3,290,HbO,3.0029282869912412e-24
Stim C3,290,HbR,-1.2011713147964965e-24
Stim C3,291,HbO,5.335114175691759e-23
Stim C3,291,HbR,-2.1340456702767033e-23
Stim C3,292,HbO,5.650622798846145e-22
Stim C3,292,HbR,-2.2602491195384583e-22
Stim C3,293,HbO,1.630400438898621e-12
Stim C3,293,HbR,-6.521601755594483e-13
Stim C3,294,HbO,2.433067609345031e-12
Stim C3,294,HbR,-9.732270437380123e-13
Stim C3,295,HbO,3.847358399919617e-10
Stim C3,295,HbR,-1.5389433599678467e-10
Stim C3,296,HbO,1.87538293639764e-12
Stim C3,296,HbR,-7.501531745590561e-13
Stim C3,297,HbO,5.008261624946865e-10
Stim C3,297,HbR,-2.0033046499787458e-10
Stim C3,298,HbO,2.0297518117099203e-12
Stim C3,298,HbR,-8.119007246839681e-13
Stim C3,299,HbO,3.63751933101982e-10
Stim C3,299,HbR,-1.455007732407928e-10
Stim C3,300,HbO,3.853252921906136e-12
Stim C3,300,HbR,-1.541301168762455e-12
Stim C3,301,HbO,1.2050947434011063e-11
Stim C3,301,HbR,-4.820378973604426e-12
Stim C3,302,HbO,2.3741418215644016e-11
Stim C3,302,HbR,-9.496567286257604e-12
Stim C3,303,HbO,3.6347210139575937e-09
Stim C3,303,HbR,-1.4538884055830373e-09
Stim C3,304,HbO,3.2467683336048194e-09
Stim C3,304,HbR,-1.298707333441928e-09
Stim C3,305,HbO,1.0589847971888576e-09
Stim C3,305,HbR,-4.235939188755431e-10
Stim C3,306,HbO,4.736613362865053e-10
Stim C3,306,HbR,-1.8946453451460207e-10
Stim C3,307,HbO,2.6785920836557676e-10
Stim C3,307,HbR,-1.071436833462307e-10
Stim C3,308,HbO,2.8299922561221203e-11
Stim C3,308,HbR,-1.1319969024488483e-11
Stim C3,309,HbO,3.013472067980845e-11
Stim C3,309,HbR,-1.2053888271923382e-11
Stim C3,310,HbO,2.7609102423834894e-11
Stim C3,310,HbR,-1.1043640969533957e-11
Stim C3,311,HbO,2.902400423502338e-20
Stim C3,311,HbR,-1.1609601694009354e-20
Stim C3,312,HbO,2.0949487301072894e-14
Stim C3,312,HbR,-8.379794920429158e-15
Stim C3,313,HbO,5.808902092879295e-14
Stim C3,313,HbR,-2.323560837151719e-14
Stim C3,314,HbO,5.559114910937202e-20
Stim C3,314,HbR,-2.2236459643748808e-20
Stim C3,315,HbO,2.0804831255893004e-20
Stim C3,315,HbR,-8.321932502357201e-21
Stim C3,316,HbO,5.601418411755569e-19
Stim C3,316,HbR,-2.240567364702228e-19
Stim C3,317,HbO,3.658872208669795e-16
Stim C3,317,HbR,-1.4635488834679178e-16
Stim C3,318,HbO,9.144285760023569e-20
Stim C3,318,HbR,-3.6577143040094286e-20
Stim C3,319,HbO,4.5379085005716954e-18
Stim C3,319,HbR,-1.8151634002286782e-18
Stim C3,320,HbO,3.7313643399490747e-23
Stim C3,320,HbR,-1.49254573597963e-23
Stim C3,321,HbO,1.874297202856155e-21
Stim C3,321,HbR,-7.497188811424619e-22
Stim C3,322,HbO,6.842424070435085e-22
Stim C3,322,HbR,-2.736969628174034e-22
Stim C3,323,HbO,2.2687930798195977e-10
Stim C3,323,HbR,-9.075172319278392e-11
Stim C3,324,HbO,5.500985809923651e-10
Stim C3,324,HbR,-2.2003943239694604e-10
Stim C3,325,HbO,1.2480136683559275e-11
Stim C3,325,HbR,-4.99205467342371e-12
Stim C3,326,HbO,2.360067923386987e-10
Stim C3,326,HbR,-9.440271693547949e-11
Stim C3,327,HbO,3.822647150832854e-12
Stim C3,327,HbR,-1.5290588603331415e-12
Stim C3,328,HbO,7.548419613957473e-13
Stim C3,328,HbR,-3.0193678455829885e-13
Stim C3,329,HbO,5.064881216796674e-10
Stim C3,329,HbR,-2.0259524867186698e-10
Stim C3,330,HbO,1.5530967303975843e-08
Stim C3,330,HbR,-6.212386921590336e-09
Stim C3,331,HbO,1.4201222493823574e-08
Stim C3,331,HbR,-5.68048899752943e-09
Stim C3,332,HbO,5.210422921409319e-12
Stim C3,332,HbR,-2.084169168563727e-12
Stim C3,333,HbO,1.1490520859088416e-08
Stim C3,333,HbR,-4.596208343635365e-09
Stim C3,334,HbO,2.4424054868533714e-10
Stim C3,334,HbR,-9.769621947413486e-11
Stim C3,335,HbO,1.680269904194153e-11
Stim C3,335,HbR,-6.721079616776612e-12
Stim C3,336,HbO,1.8432591529866326e-09
Stim C3,336,HbR,-7.373036611946529e-10
Stim C3,337,HbO,5.787231623177783e-10
Stim C3,337,HbR,-2.314892649271113e-10
Stim C3,338,HbO,6.186717586553189e-11
Stim C3,338,HbR,-2.4746870346212757e-11
Stim C3,339,HbO,8.419226984415898e-11
Stim C3,339,HbR,-3.367690793766359e-11
Stim C3,340,HbO,6.066862578836831e-11
Stim C3,340,HbR,-2.4267450315347324e-11
Stim C3,341,HbO,6.368082856166525e-11
Stim C3,341,HbR,-2.54723314246661e-11
Stim C3,342,HbO,2.1314245883774627e-11
Stim C3,342,HbR,-8.52569835350985e-12
Stim C3,343,HbO,5.5130681622389356e-11
Stim C3,343,HbR,-2.2052272648955745e-11
Stim C3,344,HbO,3.525066512219447e-20
Stim C3,344,HbR,-1.4100266048877787e-20
Stim C3,345,HbO,1.252770950428184e-16
Stim C3,345,HbR,-5.011083801712736e-17
Stim C3,346,HbO,6.224417905524236e-21
Stim C3,346,HbR,-2.4897671622096947e-21
Stim C3,347,HbO,4.156293515194256e-21
Stim C3,347,HbR,-1.6625174060777026e-21
Stim C3,348,HbO,7.542535732598428e-18
Stim C3,348,HbR,-3.0170142930393726e-18
Stim C3,349,HbO,1.2349834286932999e-20
Stim C3,349,HbR,-4.9399337147732e-21
Stim C3,350,HbO,2.0655164428958593e-18
Stim C3,350,HbR,-8.262065771583437e-19
Stim C3,351,HbO,3.699504389936687e-18
Stim C3,351,HbR,-1.4798017559746745e-18
Stim C3,352,HbO,3.269357641427371e-20
Stim C3,352,HbR,-1.3077430565709487e-20
Stim C3,353,HbO,8.189361370040652e-24
Stim C3,353,HbR,-3.2757445480162612e-24
Stim C3,354,HbO,3.637805726753629e-24
Stim C3,354,HbR,-1.4551222907014513e-24
Stim C3,355,HbO,8.393283427490746e-25
Stim C3,355,HbR,-3.3573133709962987e-25
Stim C3,356,HbO,5.104471515283359e-22
Stim C3,356,HbR,-2.041788606113344e-22
Stim C3,357,HbO,1.1626399222663365e-23
Stim C3,357,HbR,-4.6505596890653466e-24
Stim C3,358,HbO,1.4664912483860616e-09
Stim C3,358,HbR,-5.865964993544248e-10
Stim C3,359,HbO,6.626861006285098e-10
Stim C3,359,HbR,-2.65074440251404e-10
Stim C3,360,HbO,9.923145690368604e-10
Stim C3,360,HbR,-3.9692582761474424e-10
Stim C3,361,HbO,1.6416514963495348e-11
Stim C3,361,HbR,-6.566605985398138e-12
Stim C3,362,HbO,1.6407174555003856e-09
Stim C3,362,HbR,-6.562869822001542e-10
Stim C3,363,HbO,3.357409978130638e-12
Stim C3,363,HbR,-1.3429639912522553e-12
Stim C3,364,HbO,1.5274559763116882e-09
Stim C3,364,HbR,-6.109823905246753e-10
Stim C3,365,HbO,1.5028137970961833e-08
Stim C3,365,HbR,-6.011255188384732e-09
Stim C3,366,HbO,2.1803888438128533e-12
Stim C3,366,HbR,-8.721555375251415e-13
Stim C3,367,HbO,4.545004099723047e-14
Stim C3,367,HbR,-1.818001639889219e-14
Stim C3,368,HbO,1.3948357815705288e-10
Stim C3,368,HbR,-5.579343126282116e-11
Stim C3,369,HbO,1.0826039141580388e-11
Stim C3,369,HbR,-4.330415656632155e-12
Stim C3,370,HbO,1.6077977422216042e-10
Stim C3,370,HbR,-6.431190968886419e-11
Stim C3,371,HbO,7.912324528524817e-11
Stim C3,371,HbR,-3.164929811409927e-11
Stim C3,372,HbO,3.683169306576031e-11
Stim C3,372,HbR,-1.473267722630412e-11
Stim C3,373,HbO,1.0801411076347006e-16
Stim C3,373,HbR,-4.320564430538803e-17
Stim C3,374,HbO,1.5950963354027325e-11
Stim C3,374,HbR,-6.38038534161093e-12
Stim C3,375,HbO,6.745381819557922e-12
Stim C3,375,HbR,-2.6981527278231688e-12
Stim C3,376,HbO,7.07579311228908e-11
Stim C3,376,HbR,-2.8303172449156314e-11
Stim C3,377,HbO,6.820158465074626e-11
Stim C3,377,HbR,-2.72806338602985e-11
Stim C3,378,HbO,2.3140083879589286e-12
Stim C3,378,HbR,-9.256033551835717e-13
Stim C3,379,HbO,2.0995416852223504e-13
Stim C3,379,HbR,-8.398166740889402e-14
Stim C3,380,HbO,5.616680855884571e-16
Stim C3,380,HbR,-2.2466723423538283e-16
Stim C3,381,HbO,1.295272035094492e-20
Stim C3,381,HbR,-5.181088140377969e-21
Stim C3,382,HbO,1.5252590209607273e-15
Stim C3,382,HbR,-6.101036083842908e-16
Stim C3,383,HbO,1.292909618214451e-14
Stim C3,383,HbR,-5.171638472857805e-15
Stim C3,384,HbO,7.47445782637333e-15
Stim C3,384,HbR,-2.989783130549332e-15
Stim C3,385,HbO,3.0272221376892102e-21
Stim C3,385,HbR,-1.210888855075684e-21
Stim C3,386,HbO,6.968228931244398e-21
Stim C3,386,HbR,-2.78729157249776e-21
Stim C3,387,HbO,1.1921687117638371e-21
Stim C3,387,HbR,-4.76867484705535e-22
Stim C3,388,HbO,1.069001082282097e-17
Stim C3,388,HbR,-4.276004329128387e-18
Stim C3,389,HbO,9.468617778788744e-20
Stim C3,389,HbR,-3.787447111515499e-20
Stim C3,390,HbO,9.633703216246823e-25
Stim C3,390,HbR,-3.8534812864987285e-25
Stim C3,391,HbO,4.631431895151276e-24
Stim C3,391,HbR,-1.8525727580605106e-24
Stim C3,392,HbO,1.4861518544725286e-09
Stim C3,392,HbR,-5.944607417890115e-10
Stim C3,393,HbO,3.392624443168624e-10
Stim C3,393,HbR,-1.3570497772674497e-10
Stim C3,394,HbO,7.029049680135187e-11
Stim C3,394,HbR,-2.8116198720540748e-11
Stim C3,395,HbO,1.1558199479102134e-11
Stim C3,395,HbR,-4.623279791640854e-12
Stim C3,396,HbO,4.039038417146864e-12
Stim C3,396,HbR,-1.6156153668587457e-12
Stim C3,397,HbO,1.708532541112485e-09
Stim C3,397,HbR,-6.834130164449941e-10
Stim C3,398,HbO,6.050951793096154e-13
Stim C3,398,HbR,-2.4203807172384617e-13
Stim C3,399,HbO,8.148090125949636e-08
Stim C3,399,HbR,-3.259236050379855e-08
Stim C3,400,HbO,3.029254009403292e-08
Stim C3,400,HbR,-1.211701603761317e-08
Stim C3,401,HbO,1.0575729128326666e-09
Stim C3,401,HbR,-4.230291651330666e-10
Stim C3,402,HbO,1.629257910278711e-08
Stim C3,402,HbR,-6.517031641114845e-09
Stim C3,403,HbO,1.4776144181791362e-08
Stim C3,403,HbR,-5.910457672716546e-09
Stim C3,404,HbO,6.808420613213048e-09
Stim C3,404,HbR,-2.72336824528522e-09
Stim C3,405,HbO,4.561559003549569e-12
Stim C3,405,HbR,-1.824623601419828e-12
Stim C3,406,HbO,8.603768007034936e-10
Stim C3,406,HbR,-3.4415072028139743e-10
Stim C3,407,HbO,3.047803540920615e-10
Stim C3,407,HbR,-1.219121416368246e-10
Stim C3,408,HbO,5.603428658937008e-16
Stim C3,408,HbR,-2.2413714635748033e-16
Stim C3,409,HbO,8.64358868307325e-11
Stim C3,409,HbR,-3.457435473229301e-11
Stim C3,410,HbO,1.0603932940803401e-16
Stim C3,410,HbR,-4.241573176321361e-17
Stim C3,411,HbO,3.9114406758480256e-11
Stim C3,411,HbR,-1.5645762703392102e-11
Stim C3,412,HbO,1.0797540517980643e-17
Stim C3,412,HbR,-4.319016207192257e-18
Stim C3,413,HbO,3.743362489139669e-14
Stim C3,413,HbR,-1.4973449956558675e-14
Stim C3,414,HbO,1.0222370986069897e-13
Stim C3,414,HbR,-4.088948394427958e-14
Stim C3,415,HbO,4.928458991603787e-19
Stim C3,415,HbR,-1.9713835966415151e-19
Stim C3,416,HbO,4.842929874942308e-17
Stim C3,416,HbR,-1.9371719499769235e-17
Stim C3,417,HbO,2.598402532701529e-21
Stim C3,417,HbR,-1.0393610130806117e-21
Stim C3,418,HbO,3.3275746798869586e-21
Stim C3,418,HbR,-1.3310298719547834e-21
Stim C3,419,HbO,1.5876705991053642e-18
Stim C3,419,HbR,-6.350682396421459e-19
Stim C3,420,HbO,5.137465475028156e-18
Stim C3,420,HbR,-2.0549861900112624e-18
Stim C3,421,HbO,8.482841809533668e-20
Stim C3,421,HbR,-3.3931367238134676e-20
Stim C3,422,HbO,2.9120877816938006e-23
Stim C3,422,HbR,-1.1648351126775204e-23
Stim C3,423,HbO,3.32716869130191e-25
Stim C3,423,HbR,-1.330867476520764e-25
Stim C3,424,HbO,9.294639412564976e-25
Stim C3,424,HbR,-3.7178557650259914e-25
Stim C3,425,HbO,3.6435939907348954e-09
Stim C3,425,HbR,-1.4574375962939584e-09
Stim C3,426,HbO,2.9492451559836877e-09
Stim C3,426,HbR,-1.1796980623934754e-09
Stim C3,427,HbO,2.888320469380753e-09
Stim C3,427,HbR,-1.1553281877523013e-09
Stim C3,428,HbO,4.329835825859095e-09
Stim C3,428,HbR,-1.731934330343638e-09
Stim C3,429,HbO,6.965301608009452e-10
Stim C3,429,HbR,-2.7861206432037805e-10
Stim C3,430,HbO,1.7747965114597143e-09
Stim C3,430,HbR,-7.099186045838858e-10
Stim C3,431,HbO,2.2515720237328213e-11
Stim C3,431,HbR,-9.006288094931285e-12
Stim C3,432,HbO,7.34719282340931e-11
Stim C3,432,HbR,-2.938877129363724e-11
Stim C3,433,HbO,4.383351839834862e-09
Stim C3,433,HbR,-1.7533407359339447e-09
Stim C3,434,HbO,1.4446786771292678e-12
Stim C3,434,HbR,-5.778714708517073e-13
Stim C3,435,HbO,8.142382316912505e-08
Stim C3,435,HbR,-3.256952926765003e-08
Stim C3,436,HbO,6.089848559136212e-08
Stim C3,436,HbR,-2.435939423654485e-08
Stim C3,437,HbO,3.356003302470696e-08
Stim C3,437,HbR,-1.3424013209882788e-08
Stim C3,438,HbO,5.87385579080519e-09
Stim C3,438,HbR,-2.349542316322076e-09
Stim C3,439,HbO,6.000177393729713e-11
Stim C3,439,HbR,-2.400070957491885e-11
Stim C3,440,HbO,2.4958986326746156e-09
Stim C3,440,HbR,-9.983594530698462e-10
Stim C3,441,HbO,8.219860031649795e-10
Stim C3,441,HbR,-3.287944012659918e-10
Stim C3,442,HbO,1.2446680271578698e-10
Stim C3,442,HbR,-4.978672108631478e-11
Stim C3,443,HbO,1.364458067746487e-09
Stim C3,443,HbR,-5.457832270985948e-10
Stim C3,444,HbO,4.826565986851308e-16
Stim C3,444,HbR,-1.9306263947405233e-16
Stim C3,445,HbO,6.823886792458112e-16
Stim C3,445,HbR,-2.729554716983244e-16
Stim C3,446,HbO,5.232713658898562e-12
Stim C3,446,HbR,-2.093085463559425e-12
Stim C3,447,HbO,8.388286426647285e-17
Stim C3,447,HbR,-3.355314570658914e-17
Stim C3,448,HbO,6.338657275182628e-20
Stim C3,448,HbR,-2.5354629100730507e-20
Stim C3,449,HbO,3.3381773777691097e-13
Stim C3,449,HbR,-1.3352709511076441e-13
Stim C3,450,HbO,1.5624687840429416e-19
Stim C3,450,HbR,-6.249875136171765e-20
Stim C3,451,HbO,2.520529010990093e-20
Stim C3,451,HbR,-1.0082116043960372e-20
Stim C3,452,HbO,1.522422606920798e-14
Stim C3,452,HbR,-6.089690427683192e-15
Stim C3,453,HbO,2.68496972757077e-19
Stim C3,453,HbR,-1.0739878910283078e-19
Stim C3,454,HbO,4.193578632910727e-15
Stim C3,454,HbR,-1.677431453164291e-15
Stim C3,455,HbO,1.7179401918432469e-18
Stim C3,455,HbR,-6.871760767372987e-19
Stim C3,456,HbO,5.1560515479976e-25
Stim C3,456,HbR,-2.06242061919904e-25
Stim C3,457,HbO,1.8003787830099566e-25
Stim C3,457,HbR,-7.201515132039827e-26
Stim C3,458,HbO,3.879167681998669e-23
Stim C3,458,HbR,-1.5516670727994677e-23
Stim C3,459,HbO,7.8200875980147835e-22
Stim C3,459,HbR,-3.1280350392059142e-22
Stim C3,460,HbO,2.069729406893702e-22
Stim C3,460,HbR,-8.278917627574809e-23
Stim C3,461,HbO,5.368176453316302e-09
Stim C3,461,HbR,-2.1472705813265205e-09
Stim C3,462,HbO,3.001701185563757e-10
Stim C3,462,HbR,-1.2006804742255027e-10
Stim C3,463,HbO,7.294288085320596e-10
Stim C3,463,HbR,-2.917715234128239e-10
Stim C3,464,HbO,1.880451716627954e-11
Stim C3,464,HbR,-7.521806866511816e-12
Stim C3,465,HbO,6.575527126310542e-10
Stim C3,465,HbR,-2.630210850524217e-10
Stim C3,466,HbO,2.6287217276425937e-11
Stim C3,466,HbR,-1.0514886910570374e-11
Stim C3,467,HbO,4.520262350974624e-11
Stim C3,467,HbR,-1.8081049403898495e-11
Stim C3,468,HbO,7.619948116865409e-13
Stim C3,468,HbR,-3.047979246746164e-13
Stim C3,469,HbO,1.6553575596519647e-11
Stim C3,469,HbR,-6.621430238607859e-12
Stim C3,470,HbO,3.7190701202499804e-09
Stim C3,470,HbR,-1.4876280480999924e-09
Stim C3,471,HbO,1.0556880724967319e-07
Stim C3,471,HbR,-4.222752289986928e-08
Stim C3,472,HbO,3.733879008217708e-13
Stim C3,472,HbR,-1.493551603287083e-13
Stim C3,473,HbO,3.4227026788502063e-09
Stim C3,473,HbR,-1.3690810715400825e-09
Stim C3,474,HbO,1.3571906919188361e-08
Stim C3,474,HbR,-5.428762767675344e-09
Stim C3,475,HbO,1.2215759952346934e-14
Stim C3,475,HbR,-4.8863039809387735e-15
Stim C3,476,HbO,3.86493902319881e-15
Stim C3,476,HbR,-1.5459756092795244e-15
Stim C3,477,HbO,5.44627880909608e-11
Stim C3,477,HbR,-2.178511523638432e-11
Stim C3,478,HbO,1.6950272190571818e-10
Stim C3,478,HbR,-6.780108876228726e-11
Stim C3,479,HbO,1.811478043355768e-15
Stim C3,479,HbR,-7.245912173423073e-16
Stim C3,480,HbO,2.1753754735144618e-10
Stim C3,480,HbR,-8.701501894057847e-11
Stim C3,481,HbO,7.795503323915407e-16
Stim C3,481,HbR,-3.118201329566163e-16
Stim C3,482,HbO,3.7535297743843396e-10
Stim C3,482,HbR,-1.5014119097537363e-10
Stim C3,483,HbO,2.0518251861723302e-10
Stim C3,483,HbR,-8.207300744689321e-11
Stim C3,484,HbO,1.257440285727424e-10
Stim C3,484,HbR,-5.0297611429096964e-11
Stim C3,485,HbO,2.233606673865304e-10
Stim C3,485,HbR,-8.934426695461216e-11
Stim C3,486,HbO,2.3162479488914796e-10
Stim C3,486,HbR,-9.264991795565919e-11
Stim C3,487,HbO,2.582397527543042e-17
Stim C3,487,HbR,-1.0329590110172169e-17
Stim C3,488,HbO,8.569658833494423e-14
Stim C3,488,HbR,-3.42786353339777e-14
Stim C3,489,HbO,1.1919140539554939e-18
Stim C3,489,HbR,-4.767656215821976e-19
Stim C3,490,HbO,4.259580554414013e-19
Stim C3,490,HbR,-1.7038322217656052e-19
Stim C3,491,HbO,1.4804506492539534e-21
Stim C3,491,HbR,-5.921802597015816e-22
Stim C3,492,HbO,9.978050295261287e-15
Stim C3,492,HbR,-3.991220118104514e-15
Stim C3,493,HbO,3.803462353051719e-24
Stim C3,493,HbR,-1.5213849412206877e-24
Stim C3,494,HbO,1.6158437365798107e-24
Stim C3,494,HbR,-6.463374946319242e-25
Stim C3,495,HbO,1.699979150315663e-21
Stim C3,495,HbR,-6.799916601262652e-22
Stim C3,496,HbO,1.5556313710833567e-24
Stim C3,496,HbR,-6.222525484333427e-25
Stim C3,497,HbO,6.266399030970708e-24
Stim C3,497,HbR,-2.5065596123882833e-24
Stim C3,498,HbO,2.624963669283201e-24
Stim C3,498,HbR,-1.0499854677132803e-24
Stim C3,499,HbO,9.35697678617212e-09
Stim C3,499,HbR,-3.7427907144688475e-09
Stim C3,500,HbO,9.533938542263721e-09
Stim C3,500,HbR,-3.813575416905489e-09
Stim C3,501,HbO,1.0778033518587962e-08
Stim C3,501,HbR,-4.311213407435185e-09
Stim C3,502,HbO,2.9222650369077527e-09
Stim C3,502,HbR,-1.1689060147631012e-09
Stim C3,503,HbO,5.077675309467252e-07
Stim C3,503,HbR,-2.0310701237869015e-07
Stim C3,504,HbO,3.540500310134927e-12
Stim C3,504,HbR,-1.4162001240539706e-12
Stim C3,505,HbO,4.995663412471339e-12
Stim C3,505,HbR,-1.9982653649885356e-12
Stim C3,506,HbO,1.1371938886245908e-10
Stim C3,506,HbR,-4.5487755544983635e-11
Stim C3,507,HbO,3.831320676039533e-07
Stim C3,507,HbR,-1.532528270415813e-07
Stim C3,508,HbO,3.3108780516753757e-07
Stim C3,508,HbR,-1.3243512206701505e-07
Stim C3,509,HbO,2.4508731384681467e-11
Stim C3,509,HbR,-9.803492553872588e-12
Stim C3,510,HbO,9.778908406631986e-12
Stim C3,510,HbR,-3.911563362652795e-12
Stim C3,511,HbO,6.134186392784833e-08
Stim C3,511,HbR,-2.4536745571139333e-08
Stim C3,512,HbO,2.275989106560307e-09
Stim C3,512,HbR,-9.103956426241229e-10
Stim C3,513,HbO,1.0963225501240987e-14
Stim C3,513,HbR,-4.385290200496395e-15
Stim C3,514,HbO,1.240256442679753e-09
Stim C3,514,HbR,-4.961025770719012e-10
Stim C3,515,HbO,1.012928409592366e-08
Stim C3,515,HbR,-4.051713638369463e-09
Stim C3,516,HbO,1.8467462273371859e-09
Stim C3,516,HbR,-7.386984909348744e-10
Stim C3,517,HbO,2.4607566762826586e-10
Stim C3,517,HbR,-9.843026705130635e-11
Stim C3,518,HbO,5.861278531259214e-11
Stim C3,518,HbR,-2.344511412503686e-11
Stim C3,519,HbO,1.7049905921571946e-10
Stim C3,519,HbR,-6.819962368628778e-11
Stim C3,520,HbO,1.794780864446287e-11
Stim C3,520,HbR,-7.179123457785148e-12
Stim C3,521,HbO,2.2156135197182053e-10
Stim C3,521,HbR,-8.862454078872823e-11
Stim C3,522,HbO,1.3179074539112419e-10
Stim C3,522,HbR,-5.2716298156449686e-11
Stim C3,523,HbO,7.333998971826823e-20
Stim C3,523,HbR,-2.93359958873073e-20
Stim C3,524,HbO,4.324379113015768e-13
Stim C3,524,HbR,-1.729751645206307e-13
Stim C3,525,HbO,1.650503747045914e-19
Stim C3,525,HbR,-6.602014988183656e-20
Stim C3,526,HbO,1.2546032900766295e-14
Stim C3,526,HbR,-5.018413160306518e-15
Stim C3,527,HbO,2.8378581458348856e-22
Stim C3,527,HbR,-1.1351432583339542e-22
Stim C3,528,HbO,1.12162354351324e-22
Stim C3,528,HbR,-4.4864941740529603e-23
Stim C3,529,HbO,2.9018916420365445e-19
Stim C3,529,HbR,-1.1607566568146177e-19
Stim C3,530,HbO,7.908110005489185e-25
Stim C3,530,HbR,-3.1632440021956746e-25
Stim C3,531,HbO,3.1424934460248446e-24
Stim C3,531,HbR,-1.256997378409938e-24
Stim C3,532,HbO,1.1191500240098824e-23
Stim C3,532,HbR,-4.476600096039529e-24
Stim C3,533,HbO,3.501299735338169e-26
Stim C3,533,HbR,-1.400519894135268e-26
Stim C3,534,HbO,8.405784029112736e-25
Stim C3,534,HbR,-3.3623136116450946e-25
Stim C3,535,HbO,8.055698007531584e-24
Stim C3,535,HbR,-3.222279203012634e-24
Stim C3,536,HbO,1.4106493538334182e-25
Stim C3,536,HbR,-5.642597415333672e-26
Stim C3,537,HbO,1.0293346515659495e-22
Stim C3,537,HbR,-4.117338606263798e-23
Stim C3,538,HbO,6.222654744965034e-26
Stim C3,538,HbR,-2.4890618979860136e-26
Stim C3,539,HbO,1.1948865011221786e-25
Stim C3,539,HbR,-4.779546004488715e-26
Stim C3,540,HbO,1.048616504883452e-24
Stim C3,540,HbR,-4.194466019533808e-25
Stim C3,541,HbO,4.169664892640786e-08
Stim C3,541,HbR,-1.6678659570563147e-08
Stim C3,542,HbO,1.2390842319704313e-08
Stim C3,542,HbR,-4.956336927881725e-09
Stim C3,543,HbO,1.2079181682896478e-08
Stim C3,543,HbR,-4.83167267315859e-09
Stim C3,544,HbO,1.1803014939505517e-09
Stim C3,544,HbR,-4.721205975802206e-10
Stim C3,545,HbO,1.0168713695369208e-08
Stim C3,545,HbR,-4.0674854781476826e-09
Stim C3,546,HbO,9.080705393928223e-07
Stim C3,546,HbR,-3.6322821575712896e-07
Stim C3,547,HbO,8.326517056751563e-10
Stim C3,547,HbR,-3.330606822700626e-10
Stim C3,548,HbO,1.911995145939399e-12
Stim C3,548,HbR,-7.647980583757597e-13
Stim C3,549,HbO,6.233342711935516e-11
Stim C3,549,HbR,-2.4933370847742062e-11
Stim C3,550,HbO,6.637538825581207e-13
Stim C3,550,HbR,-2.6550155302324827e-13
Stim C3,551,HbO,9.500137117228689e-12
Stim C3,551,HbR,-3.8000548468914756e-12
Stim C3,552,HbO,1.2070705789361732e-07
Stim C3,552,HbR,-4.8282823157446924e-08
Stim C3,553,HbO,5.7886738690986565e-08
Stim C3,553,HbR,-2.3154695476394626e-08
Stim C3,554,HbO,1.1795885126013204e-11
Stim C3,554,HbR,-4.718354050405282e-12
Stim C3,555,HbO,5.407413846353286e-12
Stim C3,555,HbR,-2.162965538541315e-12
Stim C3,556,HbO,2.354613018711099e-08
Stim C3,556,HbR,-9.418452074844396e-09
Stim C3,557,HbO,3.8105460775913266e-14
Stim C3,557,HbR,-1.5242184310365308e-14
Stim C3,558,HbO,1.356140235996109e-15
Stim C3,558,HbR,-5.424560943984435e-16
Stim C3,559,HbO,4.0589059712786494e-10
Stim C3,559,HbR,-1.6235623885114598e-10
Stim C3,560,HbO,3.3360123197034925e-09
Stim C3,560,HbR,-1.334404927881397e-09
Stim C3,561,HbO,2.1899211778378288e-10
Stim C3,561,HbR,-8.759684711351315e-11
Stim C3,562,HbO,2.9569858700018597e-16
Stim C3,562,HbR,-1.182794348000744e-16
Stim C3,563,HbO,1.6034341022085555e-16
Stim C3,563,HbR,-6.413736408834222e-17
Stim C3,564,HbO,3.892985723427109e-10
Stim C3,564,HbR,-1.5571942893708436e-10
Stim C3,565,HbO,2.715528093230814e-17
Stim C3,565,HbR,-1.0862112372923259e-17
Stim C3,566,HbO,1.5959997120182545e-19
Stim C3,566,HbR,-6.383998848073018e-20
Stim C3,567,HbO,5.607445252622272e-13
Stim C3,567,HbR,-2.2429781010489093e-13
Stim C3,568,HbO,1.1750459624768961e-17
Stim C3,568,HbR,-4.700183849907584e-18
Stim C3,569,HbO,3.1981769005308425e-13
Stim C3,569,HbR,-1.279270760212337e-13
Stim C3,570,HbO,1.643661973389451e-13
Stim C3,570,HbR,-6.574647893557804e-14
Stim C3,571,HbO,1.5708642612126755e-15
Stim C3,571,HbR,-6.283457044850702e-16
Stim C3,572,HbO,4.570732312473134e-15
Stim C3,572,HbR,-1.8282929249892536e-15
Stim C3,573,HbO,5.440514804017149e-15
Stim C3,573,HbR,-2.17620592160686e-15
Stim C3,574,HbO,1.2715734875104318e-21
Stim C3,574,HbR,-5.086293950041727e-22
Stim C3,575,HbO,2.602065564103909e-21
Stim C3,575,HbR,-1.0408262256415638e-21
Stim C3,576,HbO,2.253175034721851e-14
Stim C3,576,HbR,-9.012700138887407e-15
Stim C3,577,HbO,1.8937367490826425e-14
Stim C3,577,HbR,-7.574946996330571e-15
Stim C3,578,HbO,1.5023109428055731e-19
Stim C3,578,HbR,-6.009243771222291e-20
Stim C3,579,HbO,1.6346334299636544e-26
Stim C3,579,HbR,-6.538533719854617e-27
Stim C3,580,HbO,9.993348266825951e-28
Stim C3,580,HbR,-3.9973393067303813e-28
Stim C3,581,HbO,2.3809078364150295e-26
Stim C3,581,HbR,-9.523631345660117e-27
